"id","ts","part_id","part_specification_id"
"30456","2017-09-15 15:00:33","8152","32215"
"30457","2017-09-15 15:00:34","8153","3022"
"30458","2017-09-15 15:00:34","8153","3044"
"30459","2017-09-15 15:00:38","8154","3052"
"30460","2017-09-15 15:00:38","8154","3058"
"30461","2017-09-15 15:00:38","8154","32313"
"30462","2017-09-15 15:00:38","8154","3060"
"30463","2017-09-15 15:00:38","8154","3056"
"30464","2017-09-15 15:00:38","8155","3052"
"30465","2017-09-15 15:00:38","8155","3058"
"30466","2017-09-15 15:00:38","8155","32318"
"30467","2017-09-15 15:00:38","8155","32319"
"30468","2017-09-15 15:00:38","8155","3056"
"30469","2017-09-15 15:00:38","8156","3045"
"30470","2017-09-15 15:00:38","8156","32322"
"30471","2017-09-15 15:00:38","8157","32323"
"30472","2017-09-15 15:00:38","8157","522"
"30473","2017-09-15 15:00:38","8158","75"
"30474","2017-09-15 15:00:38","8158","17617"
"30475","2017-09-15 15:00:38","8158","32327"
"30476","2017-09-15 15:00:38","8159","3052"
"30477","2017-09-15 15:00:38","8159","3058"
"30478","2017-09-15 15:00:38","8159","32330"
"30479","2017-09-15 15:00:38","8159","3060"
"30480","2017-09-15 15:00:38","8159","32332"
"30481","2017-09-15 15:00:38","8160","3041"
"30482","2017-09-15 15:00:38","8160","3044"
"30483","2017-09-15 15:00:38","8160","3051"
"30484","2017-09-15 15:00:38","8161","32336"
"30485","2017-09-15 15:00:38","8161","522"
"30486","2017-09-15 15:00:38","8161","32338"
"30487","2017-09-15 15:00:38","8162","32339"
"30488","2017-09-15 15:00:38","8162","522"
"30489","2017-09-15 15:00:38","8162","32341"
"30490","2017-09-15 15:00:38","8162","32342"
"30491","2017-09-15 15:00:38","8163","32343"
"30492","2017-09-15 15:00:45","8164","3041"
"30493","2017-09-15 15:00:45","8164","3044"
"30494","2017-09-15 15:00:45","8165","522"
"30495","2017-09-15 15:00:45","8166","75"
"30496","2017-09-15 15:00:56","8167","32348"
"30497","2017-09-15 15:00:56","8167","3092"
"30498","2017-09-15 15:00:56","8167","3093"
"30499","2017-09-15 15:00:56","8167","3094"
"30500","2017-09-15 15:00:56","8167","3095"
"30501","2017-09-15 15:00:56","8167","3138"
"30502","2017-09-15 15:00:56","8168","32354"
"30503","2017-09-15 15:00:56","8168","32355"
"30504","2017-09-15 15:00:56","8169","32356"
"30505","2017-09-15 15:00:56","8169","3093"
"30506","2017-09-15 15:00:57","8169","3094"
"30507","2017-09-15 15:00:57","8169","3102"
"30508","2017-09-15 15:00:57","8169","3103"
"30509","2017-09-15 15:00:57","8169","3138"
"30510","2017-09-15 15:00:57","8170","3129"
"30511","2017-09-15 15:00:57","8170","3130"
"30512","2017-09-15 15:00:57","8170","3131"
"30513","2017-09-15 15:00:57","8170","2635"
"30514","2017-09-15 15:00:57","8171","5075"
"30515","2017-09-15 15:00:57","8171","32367"
"30516","2017-09-15 15:00:57","8171","32368"
"30517","2017-09-15 15:00:57","8171","32369"
"30518","2017-09-15 15:00:57","8172","3129"
"30519","2017-09-15 15:00:57","8172","3130"
"30520","2017-09-15 15:00:57","8172","3131"
"30521","2017-09-15 15:00:57","8172","2635"
"30522","2017-09-15 15:00:57","8173","4733"
"30523","2017-09-15 15:00:57","8173","32375"
"30524","2017-09-15 15:00:57","8173","32376"
"30525","2017-09-15 15:00:57","8173","32377"
"30526","2017-09-15 15:00:57","8173","2635"
"30527","2017-09-15 15:00:57","8174","4733"
"30528","2017-09-15 15:00:57","8174","517"
"30529","2017-09-15 15:00:57","8174","32381"
"30530","2017-09-15 15:00:57","8174","2579"
"30531","2017-09-15 15:00:57","8175","2576"
"30532","2017-09-15 15:00:57","8175","32384"
"30533","2017-09-15 15:00:57","8175","3092"
"30534","2017-09-15 15:00:57","8175","3093"
"30535","2017-09-15 15:00:57","8175","3094"
"30536","2017-09-15 15:00:57","8175","3095"
"30537","2017-09-15 15:00:57","8175","3104"
"30538","2017-09-15 15:00:57","8175","2635"
"30539","2017-09-15 15:00:57","8176","4733"
"30540","2017-09-15 15:00:57","8176","517"
"30541","2017-09-15 15:00:57","8176","32381"
"30542","2017-09-15 15:00:57","8176","2576"
"30543","2017-09-15 15:01:08","8177","32354"
"30544","2017-09-15 15:01:08","8177","32396"
"30545","2017-09-15 15:01:08","8178","32397"
"30546","2017-09-15 15:01:08","8178","3093"
"30547","2017-09-15 15:01:08","8178","3094"
"30548","2017-09-15 15:01:08","8178","3102"
"30549","2017-09-15 15:01:08","8178","3103"
